ping_index,latitude,longitude,depth_m,heading_deg,timestamp
296,24.550977573862703,-81.77908247701706,28.5,61.6,2026-09-02T19:08:35.422932+00:00
297,24.550979118520186,-81.77907934764886,28.5,61.5,2026-09-02T19:08:35.622932+00:00
298,24.55098066651815,-81.77907622027635,28.5,61.4,2026-09-02T19:08:35.822932+00:00
299,24.550982218033763,-81.7790730950114,28.5,61.4,2026-09-02T19:08:36.022932+00:00
300,24.550983773235025,-81.77906997196133,28.4,61.3,2026-09-02T19:08:36.222932+00:00
301,24.550985332280387,-81.77906685122866,28.4,61.2,2026-09-02T19:08:36.422932+00:00
302,24.550986895318314,-81.77906373291077,28.4,61.1,2026-09-02T19:08:36.622932+00:00
303,24.550988462486956,-81.7790606170997,28.3,61.1,2026-09-02T19:08:36.822932+00:00
304,24.550990033913795,-81.77905750388187,28.3,61.0,2026-09-02T19:08:37.022932+00:00
305,24.550991609715357,-81.77905439333782,28.3,60.9,2026-09-02T19:08:37.222932+00:00
306,24.55099318999692,-81.77905128554198,28.2,60.8,2026-09-02T19:08:37.422932+00:00
307,24.550994774852285,-81.7790481805625,28.2,60.7,2026-09-02T19:08:37.622932+00:00
308,24.550996364363552,-81.77904507846091,28.2,60.6,2026-09-02T19:08:37.822932+00:00
309,24.55099795860095,-81.779041979292,28.2,60.5,2026-09-02T19:08:38.022932+00:00
310,24.55099955762268,-81.7790388831036,28.1,60.4,2026-09-02T19:08:38.222932+00:00
311,24.551001161474833,-81.77903578993639,28.1,60.3,2026-09-02T19:08:38.422932+00:00
312,24.55100277019125,-81.77903269982377,28.1,60.2,2026-09-02T19:08:38.622932+00:00
313,24.551004383793515,-81.77902961279166,28.0,60.1,2026-09-02T19:08:38.822932+00:00
314,24.55100600229093,-81.7790265288584,28.0,60.0,2026-09-02T19:08:39.022932+00:00
315,24.551007625680516,-81.7790234480346,28.0,59.9,2026-09-02T19:08:39.222932+00:00
316,24.551009253947065,-81.77902037032305,27.9,59.8,2026-09-02T19:08:39.422932+00:00
317,24.551010887063217,-81.77901729571873,27.9,59.7,2026-09-02T19:08:39.622932+00:00
318,24.55101252498956,-81.77901422420862,27.9,59.6,2026-09-02T19:08:39.822932+00:00
319,24.551014167674765,-81.77901115577174,27.9,59.5,2026-09-02T19:08:40.022932+00:00
320,24.55101581505576,-81.77900809037912,27.8,59.4,2026-09-02T19:08:40.222932+00:00
321,24.551017467057907,-81.77900502799383,27.8,59.3,2026-09-02T19:08:40.422932+00:00
322,24.55101912359522,-81.779001968571,27.8,59.2,2026-09-02T19:08:40.622932+00:00
323,24.55102078457064,-81.77899891205786,27.7,59.1,2026-09-02T19:08:40.822932+00:00
324,24.551022449876257,-81.77899585839386,27.7,59.1,2026-09-02T19:08:41.022932+00:00
325,24.551024119393663,-81.77899280751076,27.7,59.0,2026-09-02T19:08:41.222932+00:00
326,24.551025792994206,-81.77898975933277,27.6,58.9,2026-09-02T19:08:41.422932+00:00
327,24.551027470539395,-81.7789867137767,27.6,58.8,2026-09-02T19:08:41.622932+00:00
328,24.551029151881213,-81.77898367075213,27.6,58.7,2026-09-02T19:08:41.822932+00:00
329,24.55103083686253,-81.77898063016164,27.6,58.6,2026-09-02T19:08:42.022932+00:00
330,24.55103252531749,-81.77897759190104,27.5,58.6,2026-09-02T19:08:42.222932+00:00
331,24.551034217071923,-81.7789745558596,27.5,58.5,2026-09-02T19:08:42.422932+00:00
332,24.551035911943806,-81.77897152192038,27.5,58.4,2026-09-02T19:08:42.622932+00:00
333,24.5510376097437,-81.77896848996049,27.4,58.4,2026-09-02T19:08:42.822932+00:00
334,24.551039310275215,-81.77896545985142,27.4,58.3,2026-09-02T19:08:43.022932+00:00
335,24.551041013335485,-81.77896243145938,27.4,58.3,2026-09-02T19:08:43.222932+00:00
336,24.55104271871568,-81.77895940464566,27.3,58.2,2026-09-02T19:08:43.422932+00:00
337,24.551044426201504,-81.77895637926703,27.3,58.2,2026-09-02T19:08:43.622932+00:00
338,24.551046135573678,-81.77895335517614,27.3,58.1,2026-09-02T19:08:43.822932+00:00
339,24.551047846608515,-81.77895033222191,27.3,58.1,2026-09-02T19:08:44.022932+00:00
340,24.551049559078415,-81.77894731024996,27.2,58.1,2026-09-02T19:08:44.222932+00:00
341,24.551051272752407,-81.7789442891031,27.2,58.1,2026-09-02T19:08:44.422932+00:00
342,24.551052987396712,-81.77894126862168,27.2,58.0,2026-09-02T19:08:44.622932+00:00
343,24.551054702775275,-81.77893824864418,27.1,58.0,2026-09-02T19:08:44.822932+00:00
344,24.551056418650322,-81.77893522900754,27.1,58.0,2026-09-02T19:08:45.022932+00:00
345,24.551058134782924,-81.77893220954778,27.1,58.0,2026-09-02T19:08:45.222932+00:00
346,24.55105985093354,-81.77892919010036,27.1,58.0,2026-09-02T19:08:45.422932+00:00
347,24.551061566862604,-81.7789261705007,27.0,58.0,2026-09-02T19:08:45.622932+00:00
348,24.551063282331054,-81.77892315058469,27.0,58.0,2026-09-02T19:08:45.822932+00:00
349,24.55106499710091,-81.77892013018914,27.0,58.0,2026-09-02T19:08:46.022932+00:00
350,24.551066710935814,-81.77891710915223,26.9,58.0,2026-09-02T19:08:46.222932+00:00
351,24.55106842360162,-81.77891408731402,26.9,58.1,2026-09-02T19:08:46.422932+00:00
352,24.551070134866894,-81.77891106451692,26.9,58.1,2026-09-02T19:08:46.622932+00:00
353,24.5510718445035,-81.7789080406061,26.9,58.1,2026-09-02T19:08:46.822932+00:00
354,24.55107355228712,-81.77890501542996,26.8,58.2,2026-09-02T19:08:47.022932+00:00
355,24.55107525799779,-81.77890198884054,26.8,58.2,2026-09-02T19:08:47.222932+00:00
356,24.551076961420424,-81.77889896069397,26.8,58.3,2026-09-02T19:08:47.422932+00:00
357,24.551078662345333,-81.77889593085084,26.8,58.3,2026-09-02T19:08:47.622932+00:00
358,24.551080360568733,-81.7788928991766,26.7,58.4,2026-09-02T19:08:47.822932+00:00
359,24.55108205589322,-81.77888986554193,26.7,58.4,2026-09-02T19:08:48.022932+00:00
360,24.551083748128285,-81.77888682982307,26.7,58.5,2026-09-02T19:08:48.222932+00:00
361,24.551085437090755,-81.77888379190213,26.6,58.6,2026-09-02T19:08:48.422932+00:00
362,24.551087122605253,-81.77888075166747,26.6,58.6,2026-09-02T19:08:48.622932+00:00
363,24.55108880450465,-81.7788777090139,26.6,58.7,2026-09-02T19:08:48.822932+00:00
364,24.551090482630475,-81.77887466384293,26.6,58.8,2026-09-02T19:08:49.022932+00:00
365,24.551092156833317,-81.77887161606313,26.5,58.9,2026-09-02T19:08:49.222932+00:00
366,24.551093826973222,-81.77886856559017,26.5,59.0,2026-09-02T19:08:49.422932+00:00
367,24.551095492920048,-81.77886551234715,26.5,59.0,2026-09-02T19:08:49.622932+00:00
368,24.551097154553812,-81.77886245626468,26.5,59.1,2026-09-02T19:08:49.822932+00:00
369,24.551098811765016,-81.77885939728102,26.4,59.2,2026-09-02T19:08:50.022932+00:00
370,24.551100464454944,-81.77885633534228,26.4,59.3,2026-09-02T19:08:50.222932+00:00
371,24.551102112535933,-81.77885327040237,26.4,59.4,2026-09-02T19:08:50.422932+00:00
372,24.55110375593163,-81.77885020242316,26.4,59.5,2026-09-02T19:08:50.622932+00:00
373,24.5511053945772,-81.77884713137448,26.3,59.6,2026-09-02T19:08:50.822932+00:00
374,24.551107028419537,-81.77884405723414,26.3,59.7,2026-09-02T19:08:51.022932+00:00
375,24.551108657417434,-81.77884097998798,26.3,59.8,2026-09-02T19:08:51.222932+00:00
376,24.551110281541707,-81.77883789962969,26.3,59.9,2026-09-02T19:08:51.422932+00:00
377,24.551111900775314,-81.77883481616095,26.2,60.0,2026-09-02T19:08:51.622932+00:00
378,24.55111351511344,-81.77883172959119,26.2,60.1,2026-09-02T19:08:51.822932+00:00
379,24.551115124563527,-81.7788286399376,26.2,60.2,2026-09-02T19:08:52.022932+00:00
380,24.55111672914532,-81.77882554722497,26.2,60.3,2026-09-02T19:08:52.222932+00:00
381,24.55111832889083,-81.77882245148555,26.1,60.4,2026-09-02T19:08:52.422932+00:00
382,24.551119923844293,-81.77881935275897,26.1,60.5,2026-09-02T19:08:52.622932+00:00
383,24.551121514062096,-81.77881625109198,26.1,60.6,2026-09-02T19:08:52.822932+00:00
384,24.551123099612678,-81.77881314653835,26.1,60.7,2026-09-02T19:08:53.022932+00:00
385,24.551124680576358,-81.77881003915863,26.0,60.8,2026-09-02T19:08:53.222932+00:00
386,24.551126257045194,-81.77880692901992,26.0,60.9,2026-09-02T19:08:53.422932+00:00
387,24.551127829122752,-81.77880381619576,26.0,61.0,2026-09-02T19:08:53.622932+00:00
388,24.551129396923876,-81.7788007007658,26.0,61.0,2026-09-02T19:08:53.822932+00:00
389,24.55113096057443,-81.77879758281559,26.0,61.1,2026-09-02T19:08:54.022932+00:00
390,24.551132520210963,-81.77879446243631,25.9,61.2,2026-09-02T19:08:54.222932+00:00
391,24.551134075980436,-81.77879133972458,25.9,61.3,2026-09-02T19:08:54.422932+00:00
392,24.55113562803981,-81.77878821478215,25.9,61.4,2026-09-02T19:08:54.622932+00:00
393,24.551137176555677,-81.77878508771565,25.9,61.4,2026-09-02T19:08:54.822932+00:00
394,24.55113872170385,-81.77878195863627,25.9,61.5,2026-09-02T19:08:55.022932+00:00
395,24.551140263668913,-81.77877882765956,25.8,61.6,2026-09-02T19:08:55.222932+00:00
396,24.55114180264376,-81.77877569490511,25.8,61.6,2026-09-02T19:08:55.422932+00:00
397,24.551143338829103,-81.77877256049626,25.8,61.7,2026-09-02T19:08:55.622932+00:00
398,24.551144872432946,-81.77876942455983,25.8,61.7,2026-09-02T19:08:55.822932+00:00
399,24.55114640367006,-81.77876628722578,25.7,61.8,2026-09-02T19:08:56.022932+00:00
400,24.551147932761435,-81.77876314862702,25.7,61.8,2026-09-02T19:08:56.222932+00:00
401,24.551149459933683,-81.77876000889907,25.7,61.9,2026-09-02T19:08:56.422932+00:00
402,24.551150985418474,-81.77875686817973,25.7,61.9,2026-09-02T19:08:56.622932+00:00
403,24.551152509451903,-81.77875372660883,25.7,61.9,2026-09-02T19:08:56.822932+00:00
404,24.551154032273907,-81.77875058432792,25.7,62.0,2026-09-02T19:08:57.022932+00:00
405,24.5511555541276,-81.77874744148004,25.6,62.0,2026-09-02T19:08:57.222932+00:00
406,24.55115707525865,-81.77874429820929,25.6,62.0,2026-09-02T19:08:57.422932+00:00
407,24.55115859591464,-81.7787411546607,25.6,62.0,2026-09-02T19:08:57.622932+00:00
408,24.551160116344395,-81.7787380109798,25.6,62.0,2026-09-02T19:08:57.822932+00:00
409,24.551161636797342,-81.77873486731241,25.6,62.0,2026-09-02T19:08:58.022932+00:00
410,24.551163157522847,-81.77873172380434,25.5,62.0,2026-09-02T19:08:58.222932+00:00
411,24.55116467876956,-81.77872858060107,25.5,62.0,2026-09-02T19:08:58.422932+00:00
412,24.551166200784746,-81.77872543784743,25.5,62.0,2026-09-02T19:08:58.622932+00:00
413,24.551167723813656,-81.77872229568739,25.5,61.9,2026-09-02T19:08:58.822932+00:00
414,24.55116924809886,-81.77871915426371,25.5,61.9,2026-09-02T19:08:59.022932+00:00
415,24.551170773879623,-81.77871601371764,25.5,61.9,2026-09-02T19:08:59.222932+00:00
416,24.55117230139126,-81.77871287418868,25.4,61.9,2026-09-02T19:08:59.422932+00:00
417,24.551173830864567,-81.77870973581423,25.4,61.8,2026-09-02T19:08:59.622932+00:00
418,24.551175362525132,-81.77870659872931,25.4,61.8,2026-09-02T19:08:59.822932+00:00
419,24.551176896592843,-81.77870346306631,25.4,61.7,2026-09-02T19:09:00.022932+00:00
420,24.551178433281255,-81.77870032895464,25.4,61.7,2026-09-02T19:09:00.222932+00:00
421,24.551179972797055,-81.77869719652051,25.4,61.6,2026-09-02T19:09:00.422932+00:00
422,24.551181515339536,-81.77869406588657,25.4,61.6,2026-09-02T19:09:00.622932+00:00
423,24.551183061100087,-81.77869093717167,25.3,61.5,2026-09-02T19:09:00.822932+00:00
424,24.55118461026169,-81.77868781049057,25.3,61.4,2026-09-02T19:09:01.022932+00:00
425,24.551186162998484,-81.77868468595366,25.3,61.4,2026-09-02T19:09:01.222932+00:00
426,24.551187719475294,-81.77868156366667,25.3,61.3,2026-09-02T19:09:01.422932+00:00
427,24.551189279847264,-81.77867844373041,25.3,61.2,2026-09-02T19:09:01.622932+00:00
428,24.551190844259427,-81.7786753262405,25.3,61.1,2026-09-02T19:09:01.822932+00:00
429,24.551192412846387,-81.7786722112871,25.3,61.0,2026-09-02T19:09:02.022932+00:00
430,24.55119398573197,-81.7786690989547,25.3,60.9,2026-09-02T19:09:02.222932+00:00
431,24.551195563028948,-81.77866598932182,25.2,60.9,2026-09-02T19:09:02.422932+00:00
432,24.55119714483876,-81.77866288246081,25.2,60.8,2026-09-02T19:09:02.622932+00:00
433,24.551198731251297,-81.77865977843756,25.2,60.7,2026-09-02T19:09:02.822932+00:00
434,24.551200322344695,-81.7786566773114,25.2,60.6,2026-09-02T19:09:03.022932+00:00
435,24.551201918185143,-81.77865357913481,25.2,60.5,2026-09-02T19:09:03.222932+00:00
436,24.55120351882678,-81.77865048395321,25.2,60.4,2026-09-02T19:09:03.422932+00:00
437,24.551205124311583,-81.77864739180488,25.2,60.3,2026-09-02T19:09:03.622932+00:00
438,24.55120673466928,-81.77864430272069,25.2,60.2,2026-09-02T19:09:03.822932+00:00
439,24.551208349917324,-81.77864121672404,25.2,60.1,2026-09-02T19:09:04.022932+00:00
440,24.55120997006089,-81.77863813383067,25.1,60.0,2026-09-02T19:09:04.222932+00:00
441,24.55121159509287,-81.77863505404858,25.1,59.9,2026-09-02T19:09:04.422932+00:00
442,24.55121322499397,-81.77863197737796,25.1,59.8,2026-09-02T19:09:04.622932+00:00
443,24.551214859732752,-81.77862890381105,25.1,59.7,2026-09-02T19:09:04.822932+00:00
444,24.551216499265788,-81.7786258333322,25.1,59.6,2026-09-02T19:09:05.022932+00:00
445,24.551218143537778,-81.77862276591775,25.1,59.5,2026-09-02T19:09:05.222932+00:00
446,24.551219792481735,-81.77861970153602,25.1,59.4,2026-09-02T19:09:05.422932+00:00
447,24.55122144601918,-81.77861664014742,25.1,59.3,2026-09-02T19:09:05.622932+00:00
448,24.55122310406038,-81.7786135817044,25.1,59.2,2026-09-02T19:09:05.822932+00:00
449,24.551224766504586,-81.77861052615161,25.1,59.1,2026-09-02T19:09:06.022932+00:00
450,24.551226433240334,-81.77860747342585,25.1,59.0,2026-09-02T19:09:06.222932+00:00
451,24.551228104145725,-81.77860442345634,25.1,58.9,2026-09-02T19:09:06.422932+00:00
452,24.551229779088768,-81.77860137616479,25.1,58.9,2026-09-02T19:09:06.622932+00:00
453,24.55123145792772,-81.77859833146555,25.0,58.8,2026-09-02T19:09:06.822932+00:00
454,24.55123314051146,-81.77859528926581,25.0,58.7,2026-09-02T19:09:07.022932+00:00
455,24.551234826679867,-81.77859224946586,25.0,58.6,2026-09-02T19:09:07.222932+00:00
456,24.551236516264257,-81.7785892119593,25.0,58.6,2026-09-02T19:09:07.422932+00:00
457,24.551238209087767,-81.77858617663325,25.0,58.5,2026-09-02T19:09:07.622932+00:00
458,24.551239904965822,-81.77858314336876,25.0,58.4,2026-09-02T19:09:07.822932+00:00
459,24.551241603706593,-81.77858011204098,25.0,58.4,2026-09-02T19:09:08.022932+00:00
460,24.551243305111463,-81.77857708251962,25.0,58.3,2026-09-02T19:09:08.222932+00:00
461,24.551245008975503,-81.77857405466915,25.0,58.3,2026-09-02T19:09:08.422932+00:00
462,24.55124671508798,-81.77857102834935,25.0,58.2,2026-09-02T19:09:08.622932+00:00
463,24.551248423232874,-81.77856800341553,25.0,58.2,2026-09-02T19:09:08.822932+00:00
464,24.55125013318936,-81.77856497971904,25.0,58.1,2026-09-02T19:09:09.022932+00:00
465,24.55125184473238,-81.77856195710763,25.0,58.1,2026-09-02T19:09:09.222932+00:00
466,24.551253557633135,-81.77855893542593,25.0,58.1,2026-09-02T19:09:09.422932+00:00
467,24.551255271659652,-81.77855591451588,25.0,58.0,2026-09-02T19:09:09.622932+00:00
468,24.55125698657732,-81.77855289421714,25.0,58.0,2026-09-02T19:09:09.822932+00:00
469,24.551258702149454,-81.77854987436763,25.0,58.0,2026-09-02T19:09:10.022932+00:00
470,24.55126041813782,-81.77854685480392,25.0,58.0,2026-09-02T19:09:10.222932+00:00
471,24.551262134303222,-81.77854383536179,25.0,58.0,2026-09-02T19:09:10.422932+00:00
472,24.55126385040606,-81.77854081587662,25.0,58.0,2026-09-02T19:09:10.622932+00:00
473,24.551265566206855,-81.77853779618397,25.0,58.0,2026-09-02T19:09:10.822932+00:00
474,24.55126728146686,-81.77853477611995,25.0,58.0,2026-09-02T19:09:11.022932+00:00
475,24.55126899594858,-81.7785317555218,25.0,58.0,2026-09-02T19:09:11.222932+00:00
476,24.551270709416332,-81.77852873422826,25.0,58.1,2026-09-02T19:09:11.422932+00:00
477,24.55127242163682,-81.77852571208014,25.0,58.1,2026-09-02T19:09:11.622932+00:00
478,24.551274132379667,-81.77852268892072,25.0,58.1,2026-09-02T19:09:11.822932+00:00
479,24.55127584141795,-81.77851966459622,25.0,58.1,2026-09-02T19:09:12.022932+00:00
480,24.551277548528763,-81.7785166389562,25.0,58.2,2026-09-02T19:09:12.222932+00:00
481,24.551279253493725,-81.77851361185405,25.0,58.2,2026-09-02T19:09:12.422932+00:00
482,24.551280956099507,-81.77851058314735,25.0,58.3,2026-09-02T19:09:12.622932+00:00
483,24.551282656138348,-81.77850755269827,25.0,58.3,2026-09-02T19:09:12.822932+00:00
484,24.551284353408555,-81.778504520374,25.0,58.4,2026-09-02T19:09:13.022932+00:00
485,24.551286047715,-81.77850148604703,25.0,58.5,2026-09-02T19:09:13.222932+00:00
486,24.551287738869572,-81.77849844959557,25.0,58.5,2026-09-02T19:09:13.422932+00:00
487,24.55128942669168,-81.77849541090377,25.0,58.6,2026-09-02T19:09:13.622932+00:00
488,24.551291111008673,-81.77849236986214,25.0,58.7,2026-09-02T19:09:13.822932+00:00
489,24.551292791656287,-81.77848932636769,25.0,58.7,2026-09-02T19:09:14.022932+00:00
490,24.55129446847905,-81.7784862803243,25.1,58.8,2026-09-02T19:09:14.222932+00:00
491,24.55129614133069,-81.7784832316429,25.1,58.9,2026-09-02T19:09:14.422932+00:00
492,24.551297810074512,-81.77848018024164,25.1,59.0,2026-09-02T19:09:14.622932+00:00
493,24.551299474583754,-81.77847712604616,25.1,59.1,2026-09-02T19:09:14.822932+00:00
494,24.551301134741927,-81.77847406898958,25.1,59.2,2026-09-02T19:09:15.022932+00:00
495,24.551302790443124,-81.77847100901283,25.1,59.3,2026-09-02T19:09:15.222932+00:00
496,24.55130444159232,-81.7784679460646,25.1,59.3,2026-09-02T19:09:15.422932+00:00
497,24.551306088105626,-81.77846488010147,25.1,59.4,2026-09-02T19:09:15.622932+00:00
498,24.551307729910537,-81.77846181108801,25.1,59.5,2026-09-02T19:09:15.822932+00:00
499,24.55130936694615,-81.77845873899672,25.1,59.6,2026-09-02T19:09:16.022932+00:00
500,24.551310999163334,-81.7784556638081,25.1,59.7,2026-09-02T19:09:16.222932+00:00
501,24.55131262652492,-81.77845258551066,25.1,59.8,2026-09-02T19:09:16.422932+00:00
502,24.551314249005788,-81.77844950410078,25.1,59.9,2026-09-02T19:09:16.622932+00:00
503,24.551315866593004,-81.77844641958275,25.2,60.0,2026-09-02T19:09:16.822932+00:00
504,24.55131747928587,-81.7784433319686,25.2,60.1,2026-09-02T19:09:17.022932+00:00
505,24.551319087095965,-81.77844024127812,25.2,60.2,2026-09-02T19:09:17.222932+00:00
506,24.55132069004716,-81.77843714753861,25.2,60.3,2026-09-02T19:09:17.422932+00:00
507,24.55132228817559,-81.77843405078482,25.2,60.4,2026-09-02T19:09:17.622932+00:00
508,24.551323881529587,-81.7784309510588,25.2,60.5,2026-09-02T19:09:17.822932+00:00
509,24.5513254701696,-81.77842784840966,25.2,60.6,2026-09-02T19:09:18.022932+00:00
510,24.551327054168084,-81.7784247428935,25.2,60.7,2026-09-02T19:09:18.222932+00:00
511,24.55132863360933,-81.77842163457309,25.2,60.8,2026-09-02T19:09:18.422932+00:00
512,24.551330208589278,-81.77841852351773,25.2,60.9,2026-09-02T19:09:18.622932+00:00
513,24.55133177921533,-81.77841540980302,25.3,61.0,2026-09-02T19:09:18.822932+00:00
514,24.55133334560606,-81.77841229351061,25.3,61.1,2026-09-02T19:09:19.022932+00:00
515,24.551334907890958,-81.778409174728,25.3,61.2,2026-09-02T19:09:19.222932+00:00
516,24.55133646621012,-81.77840605354824,25.3,61.2,2026-09-02T19:09:19.422932+00:00
517,24.551338020713903,-81.77840293006967,25.3,61.3,2026-09-02T19:09:19.622932+00:00
518,24.551339571562558,-81.77839980439573,25.3,61.4,2026-09-02T19:09:19.822932+00:00
519,24.551341118925823,-81.77839667663461,25.3,61.5,2026-09-02T19:09:20.022932+00:00
520,24.551342662982513,-81.77839354689901,25.3,61.5,2026-09-02T19:09:20.222932+00:00
521,24.551344203920067,-81.77839041530585,25.4,61.6,2026-09-02T19:09:20.422932+00:00
522,24.55134574193405,-81.77838728197601,25.4,61.6,2026-09-02T19:09:20.622932+00:00
523,24.551347277227684,-81.77838414703403,25.4,61.7,2026-09-02T19:09:20.822932+00:00
524,24.551348810011326,-81.77838101060783,25.4,61.8,2026-09-02T19:09:21.022932+00:00
525,24.551350340501887,-81.77837787282843,25.4,61.8,2026-09-02T19:09:21.222932+00:00
526,24.551351868922314,-81.77837473382961,25.4,61.8,2026-09-02T19:09:21.422932+00:00
527,24.551353395500996,-81.77837159374768,25.5,61.9,2026-09-02T19:09:21.622932+00:00
528,24.55135492047115,-81.77836845272115,25.5,61.9,2026-09-02T19:09:21.822932+00:00
529,24.55135644407024,-81.77836531089052,25.5,61.9,2026-09-02T19:09:22.022932+00:00
530,24.55135796653933,-81.77836216839783,25.5,62.0,2026-09-02T19:09:22.222932+00:00
531,24.551359488122475,-81.77835902538652,25.5,62.0,2026-09-02T19:09:22.422932+00:00
532,24.551361009066063,-81.77835588200102,25.5,62.0,2026-09-02T19:09:22.622932+00:00
533,24.551362529618157,-81.77835273838657,25.6,62.0,2026-09-02T19:09:22.822932+00:00
534,24.551364050027864,-81.77834959468885,25.6,62.0,2026-09-02T19:09:23.022932+00:00
535,24.551365570544665,-81.7783464510537,25.6,62.0,2026-09-02T19:09:23.222932+00:00
536,24.55136709141776,-81.77834330762681,25.6,62.0,2026-09-02T19:09:23.422932+00:00
537,24.55136861289539,-81.77834016455351,25.6,62.0,2026-09-02T19:09:23.622932+00:00
538,24.55137013522424,-81.7783370219784,25.6,62.0,2026-09-02T19:09:23.822932+00:00
539,24.551371658648712,-81.77833388004503,25.7,61.9,2026-09-02T19:09:24.022932+00:00
540,24.551373183410345,-81.7783307388957,25.7,61.9,2026-09-02T19:09:24.222932+00:00
541,24.551374709747144,-81.77832759867111,25.7,61.9,2026-09-02T19:09:24.422932+00:00
542,24.55137623789297,-81.77832445951009,25.7,61.8,2026-09-02T19:09:24.622932+00:00
543,24.55137776807693,-81.77832132154926,25.7,61.8,2026-09-02T19:09:24.822932+00:00
544,24.551379300522772,-81.7783181849228,25.8,61.8,2026-09-02T19:09:25.022932+00:00
545,24.551380835448303,-81.77831504976213,25.8,61.7,2026-09-02T19:09:25.222932+00:00
546,24.551382373064836,-81.7783119161956,25.8,61.7,2026-09-02T19:09:25.422932+00:00
547,24.551383913576633,-81.77830878434828,25.8,61.6,2026-09-02T19:09:25.622932+00:00
548,24.55138545718038,-81.77830565434157,25.8,61.5,2026-09-02T19:09:25.822932+00:00
549,24.551387004064694,-81.77830252629295,25.9,61.5,2026-09-02T19:09:26.022932+00:00
550,24.55138855440963,-81.77829940031577,25.9,61.4,2026-09-02T19:09:26.222932+00:00
551,24.551390108386247,-81.77829627651887,25.9,61.3,2026-09-02T19:09:26.422932+00:00
552,24.55139166615616,-81.77829315500635,25.9,61.2,2026-09-02T19:09:26.622932+00:00
553,24.55139322787115,-81.77829003587732,25.9,61.2,2026-09-02T19:09:26.822932+00:00
554,24.551394793672777,-81.77828691922558,26.0,61.1,2026-09-02T19:09:27.022932+00:00
555,24.55139636369206,-81.77828380513942,26.0,61.0,2026-09-02T19:09:27.222932+00:00
556,24.551397938049135,-81.77828069370135,26.0,60.9,2026-09-02T19:09:27.422932+00:00
557,24.551399516853003,-81.77827758498782,26.0,60.8,2026-09-02T19:09:27.622932+00:00
558,24.551401100201236,-81.77827447906905,26.1,60.7,2026-09-02T19:09:27.822932+00:00
559,24.551402688179788,-81.77827137600877,26.1,60.6,2026-09-02T19:09:28.022932+00:00
560,24.551404280862798,-81.778268275864,26.1,60.5,2026-09-02T19:09:28.222932+00:00
561,24.55140587831242,-81.77826517868486,26.1,60.4,2026-09-02T19:09:28.422932+00:00
562,24.551407480578707,-81.77826208451441,26.2,60.3,2026-09-02T19:09:28.622932+00:00
563,24.55140908769953,-81.77825899338845,26.2,60.2,2026-09-02T19:09:28.822932+00:00
564,24.551410699700483,-81.77825590533534,26.2,60.1,2026-09-02T19:09:29.022932+00:00
565,24.551412316594895,-81.77825282037593,26.2,60.0,2026-09-02T19:09:29.222932+00:00
566,24.551413938383803,-81.77824973852334,26.2,59.9,2026-09-02T19:09:29.422932+00:00
567,24.551415565055997,-81.77824665978301,26.3,59.8,2026-09-02T19:09:29.622932+00:00
568,24.551417196588087,-81.7782435841524,26.3,59.7,2026-09-02T19:09:29.822932+00:00
569,24.55141883294459,-81.77824051162116,26.3,59.7,2026-09-02T19:09:30.022932+00:00
570,24.551420474078068,-81.7782374421709,26.3,59.6,2026-09-02T19:09:30.222932+00:00
571,24.551422119929263,-81.77823437577528,26.4,59.5,2026-09-02T19:09:30.422932+00:00
572,24.551423770427306,-81.77823131239998,26.4,59.4,2026-09-02T19:09:30.622932+00:00
573,24.551425425489903,-81.7782282520027,26.4,59.3,2026-09-02T19:09:30.822932+00:00
574,24.55142708502359,-81.77822519453326,26.4,59.2,2026-09-02T19:09:31.022932+00:00
575,24.551428748923982,-81.77822213993365,26.5,59.1,2026-09-02T19:09:31.222932+00:00
576,24.55143041707607,-81.77821908813814,26.5,59.0,2026-09-02T19:09:31.422932+00:00
577,24.55143208935452,-81.77821603907337,26.5,58.9,2026-09-02T19:09:31.622932+00:00
578,24.551433765624026,-81.77821299265858,26.6,58.8,2026-09-02T19:09:31.822932+00:00
579,24.55143544573965,-81.77820994880568,26.6,58.7,2026-09-02T19:09:32.022932+00:00
580,24.551437129547196,-81.77820690741952,26.6,58.7,2026-09-02T19:09:32.222932+00:00
581,24.551438816883618,-81.7782038683981,26.6,58.6,2026-09-02T19:09:32.422932+00:00
582,24.55144050757743,-81.77820083163282,26.7,58.5,2026-09-02T19:09:32.622932+00:00
583,24.55144220144913,-81.77819779700872,26.7,58.5,2026-09-02T19:09:32.822932+00:00
584,24.551443898311657,-81.77819476440483,26.7,58.4,2026-09-02T19:09:33.022932+00:00
585,24.55144559797084,-81.77819173369443,26.7,58.3,2026-09-02T19:09:33.222932+00:00
586,24.551447300225878,-81.77818870474542,26.8,58.3,2026-09-02T19:09:33.422932+00:00
587,24.55144900486985,-81.77818567742068,26.8,58.2,2026-09-02T19:09:33.622932+00:00
588,24.551450711690173,-81.7781826515784,26.8,58.2,2026-09-02T19:09:33.822932+00:00
589,24.551452420469158,-81.77817962707255,26.9,58.2,2026-09-02T19:09:34.022932+00:00
590,24.551454130984496,-81.77817660375321,26.9,58.1,2026-09-02T19:09:34.222932+00:00
591,24.551455843009816,-81.77817358146704,26.9,58.1,2026-09-02T19:09:34.422932+00:00
592,24.551457556315185,-81.7781705600577,26.9,58.1,2026-09-02T19:09:34.622932+00:00
